0,1,2,3,4,5,6,7,8
0.3021780994086136,1.2055331632498882,1.321889089047653,-0.6588987724783332,1.0120728718702565,-0.9801960588196068,-0.9727809303136787,0.6479072726304639,0.4200339652536245
-1.2217748514993787,0.39226380262719834,-0.45008019921997816,0.6901873453247679,-0.9880711436836102,-0.9801960588196068,-1.2875967653666494,0.21548862571358018,-0.48132647520479716
0.3021780994086136,-1.9499155344417847,1.321889089047653,0.029323047420289027,-0.9880711436836102,1.020204061220407,-0.6579650952607081,-1.225906864009365,-1.3826869156632189
-1.5846207921917579,-0.040401288567494455,-1.3360648433537936,-0.15405628623205178,1.0120728718702565,-0.9801960588196068,0.2864824098982034,0.359628174685875,1.3213944057120464
-0.8589289108069995,-0.46080741590865804,-1.3360648433537936,-0.7006833172879846,-0.9880711436836102,-0.9801960588196068,-1.2875967653666494,-1.0817673150370706,0.4200339652536245
-1.512051604053282,0.19383840790280885,1.321889089047653,-0.2926985512958462,-0.9880711436836102,1.020204061220407,1.2309299150571145,0.07134907674128572,0.4200339652536245
-1.0040672870839515,-1.9992515730896936,1.321889089047653,-1.577069844977653,1.0120728718702565,1.020204061220407,0.2864824098982034,1.656884115436526,-1.3826869156632189
-1.512051604053282,-1.4181145323209872,1.321889089047653,0.46543843693304077,-0.9880711436836102,-0.9801960588196068,-0.028333425154767368,-0.361069570175598,1.3213944057120464
0.7375932282394687,-0.9219074306487651,-1.3360648433537936,0.3312584573118882,1.0120728718702565,1.020204061220407,0.9161140800041442,-0.5052091191478925,1.3213944057120464
-1.5846207921917579,-0.13106914050305637,-1.3360648433537936,0.3813804104464258,1.0120728718702565,1.020204061220407,-1.6024126004196197,-0.7934882170924815,1.3213944057120464
1.1730083570703234,1.1687155687721804,-1.3360648433537936,-1.0947921458235983,-0.9880711436836102,1.020204061220407,-0.3431492602077378,1.3686050174919366,1.3213944057120464
-1.0040672870839515,0.1702640726664604,0.43590444491383734,1.847448875302726,-0.9880711436836102,1.020204061220407,1.2309299150571145,0.359628174685875,1.3213944057120464
1.608423485901178,0.4097694714951737,-1.3360648433537936,0.8353789114338351,1.0120728718702565,-0.9801960588196068,1.2309299150571145,-0.5052091191478925,-0.48132647520479716
0.22960891127013786,-1.482996922376275,0.43590444491383734,-0.5898502798453917,-0.9880711436836102,1.020204061220407,-0.6579650952607081,-1.5141859619539544,0.4200339652536245
0.7375932282394687,-0.05405959330628776,-1.3360648433537936,-1.7356464314581765,-0.9880711436836102,-0.9801960588196068,0.9161140800041442,-1.225906864009365,-1.3826869156632189
0.08447053499318594,-0.8920881395580004,0.43590444491383734,0.02454183664901162,-0.9880711436836102,-0.9801960588196068,-0.6579650952607081,-0.07279047223100873,-0.48132647520479716
-0.1332370294222414,0.7798998141149397,1.321889089047653,-1.4759142605322337,1.0120728718702565,-0.9801960588196068,-0.3431492602077378,0.07134907674128572,-0.48132647520479716
-1.149205663360903,-0.8778290400753084,-0.45008019921997816,1.1499799470586678,-0.9880711436836102,-0.9801960588196068,-1.2875967653666494,-0.5052091191478925,-0.48132647520479716
0.4473164756855648,0.08037131181085284,0.43590444491383734,0.16105586001549818,1.0120728718702565,1.020204061220407,1.2309299150571145,-1.225906864009365,-1.3826869156632189
0.4473164756855648,0.12596845387593708,-0.45008019921997816,0.5572571390180411,-0.9880711436836102,1.020204061220407,-1.2875967653666494,-0.7934882170924815,0.4200339652536245
-0.35094459383766907,-1.4902914910895473,-0.45008019921997816,-1.0743976908090578,-0.9880711436836102,1.020204061220407,0.2864824098982034,-0.7934882170924815,-0.48132647520479716
1.5358542977627025,0.22434812990975508,-1.3360648433537936,0.835523089447938,1.0120728718702565,-0.9801960588196068,-0.6579650952607081,0.9361863705750528,-1.3826869156632189
-1.149205663360903,-0.2405056355312093,-0.45008019921997816,0.4237369121918967,-0.9880711436836102,-0.9801960588196068,-0.6579650952607081,-1.5141859619539544,0.4200339652536245
1.680992674039654,0.08386578543665962,1.321889089047653,-0.2754542284361875,1.0120728718702565,1.020204061220407,-1.2875967653666494,0.07134907674128572,-0.48132647520479716
-1.2943440396378545,-0.17830616673993283,0.43590444491383734,0.2045274090061613,1.0120728718702565,1.020204061220407,-0.3431492602077378,0.7920468216027584,0.4200339652536245
0.519885663824041,0.8403195142827901,-0.45008019921997816,0.7649249342039224,1.0120728718702565,1.020204061220407,1.2309299150571145,-1.3700464129816596,1.3213944057120464
1.1730083570703234,-0.31056378985866373,1.321889089047653,-1.1842335587521409,1.0120728718702565,-0.9801960588196068,-0.6579650952607081,1.656884115436526,0.4200339652536245
0.6650240401009925,-0.4124723127420429,-1.3360648433537936,-0.4399759452097716,-0.9880711436836102,-0.9801960588196068,-0.6579650952607081,-0.5052091191478925,0.4200339652536245
-1.149205663360903,1.085380868529958,-1.3360648433537936,1.2582613372451823,1.0120728718702565,1.020204061220407,-0.028333425154767368,0.21548862571358018,-1.3826869156632189
1.680992674039654,1.3980677014577354,-1.3360648433537936,0.8579087544746298,1.0120728718702565,-0.9801960588196068,1.2309299150571145,0.5037677236581695,0.4200339652536245
-1.0040672870839515,1.2561450031947898,0.43590444491383734,-1.0246367881640694,1.0120728718702565,-0.9801960588196068,0.2864824098982034,-0.6493486681201869,1.3213944057120464
0.6650240401009925,-0.8644344563829832,0.43590444491383734,-1.0009291481291018,-0.9880711436836102,1.020204061220407,1.5457457501100849,-0.21693002120330337,-0.48132647520479716
-0.7137905345300479,0.7755042831000062,-1.3360648433537936,0.9199472459331354,-0.9880711436836102,-0.9801960588196068,0.6012982449511738,0.5037677236581695,-1.3826869156632189
1.1730083570703234,1.3415504471674398,1.321889089047653,1.3239927361598571,-0.9880711436836102,1.020204061220407,-1.6024126004196197,-0.9376277660647762,-0.48132647520479716
-0.27837540569919295,0.9728087202683033,0.43590444491383734,-0.508300502562975,-0.9880711436836102,-0.9801960588196068,0.6012982449511738,1.224465468519642,1.3213944057120464
0.8827316045164202,-0.1684736252876639,-1.3360648433537936,-1.4720139332085915,-0.9880711436836102,1.020204061220407,0.6012982449511738,-0.7934882170924815,-0.48132647520479716
0.011901346854710167,1.5291975236358257,0.43590444491383734,-1.1873597639303697,1.0120728718702565,1.020204061220407,1.2309299150571145,-0.07279047223100873,1.3213944057120464
